id,name,courseState,section,enrollmentCode,guardiansEnabled,alternateLink,ownerId,creationTime,updateTime,calendarId,courseGroupEmail,teacherGroupEmail,teacherFolder.id,teacherFolder.title,teacherFolder.alternateLink,gradebookSettings.calculationType,gradebookSettings.displaySetting
867773097257,3-В,ACTIVE,,vdho2p5d,False,https://classroom.google.com/c/ODY3NzczMDk3MjU3,112020526212819001315,2026-06-12T10:23:16Z,2026-06-12T10:23:16Z,c_classroombb01d2cf@group.calendar.google.com,3_08ab87ea@schoolgus.ukr.education,3_teachers_e583a316@schoolgus.ukr.education,1Ntk9WZU4sgOTDX1uBbe4IApE-bejZCoj35YsMN0oF8x8qr8xnm_P0YAAYUBudOvTh1t9vFJr,3-В,https://drive.google.com/drive/folders/1Ntk9WZU4sgOTDX1uBbe4IApE-bejZCoj35YsMN0oF8x8qr8xnm_P0YAAYUBudOvTh1t9vFJr,TOTAL_POINTS,HIDE_OVERALL_GRADE
867335860978,04. 4-Г Інформатика (2026-2027),ACTIVE,Початкова школа,daqneu5m,True,https://classroom.google.com/c/ODY3MzM1ODYwOTc4,112650800097094238847,2026-06-08T11:39:14Z,2026-06-08T12:35:11Z,c_classroom4ae3828f@group.calendar.google.com,04_4_2026_2027_4_02e432ae@schoolgus.ukr.education,04_4_2026_2027_4_teachers_9935ca09@schoolgus.ukr.education,10rViClp3QwuxE6evdjkXt7E_DYjZHrAJgzh5ehd1kyhV2SpmAv2iPIxjDLNpyId-SrtLHQuF,04. 4-Г Інформатика (2026-2027) 4-Г,https://drive.google.com/drive/folders/10rViClp3QwuxE6evdjkXt7E_DYjZHrAJgzh5ehd1kyhV2SpmAv2iPIxjDLNpyId-SrtLHQuF,TOTAL_POINTS,HIDE_OVERALL_GRADE
867335589149,04. 4-А Англійська мова (2026-2027),ACTIVE,Початкова школа,ligducad,True,https://classroom.google.com/c/ODY3MzM1NTg5MTQ5,112650800097094238847,2026-06-08T11:39:11Z,2026-06-08T12:37:24Z,c_classroom9b1ca094@group.calendar.google.com,04_4_2026_2027_4_a47ba8b9@schoolgus.ukr.education,04_4_2026_2027_4_teachers_1d4723ca@schoolgus.ukr.education,1yEGU9Vko_CruhbrAyfZsdGS7BR37_GPSajRkG8tlJMeKc8kv2QIogf9m_UgUmn4souKsILWM,04. 4-Г Англійська мова (2026-2027) 4-Г,https://drive.google.com/drive/folders/1yEGU9Vko_CruhbrAyfZsdGS7BR37_GPSajRkG8tlJMeKc8kv2QIogf9m_UgUmn4souKsILWM,TOTAL_POINTS,HIDE_OVERALL_GRADE
867335109249,04. 4-Г клас (2026-2027),ACTIVE,Початкова школа,nnptrayk,True,https://classroom.google.com/c/ODY3MzM1MTA5MjQ5,112650800097094238847,2026-06-08T11:39:07Z,2026-06-08T12:34:35Z,c_classroom2780e960@group.calendar.google.com,04_4_2026_2027_4_1369e6ff@schoolgus.ukr.education,04_4_2026_2027_4_teachers_f67ce7de@schoolgus.ukr.education,19pF040rYIHzeCRjn9hPRSAv8AYayWGJeumxgGMjSrmjwlLUiOpAiMoq5-GdL5MKX1GY7hN5F,04. 4-Г клас (2026-2027) 4-Г,https://drive.google.com/drive/folders/19pF040rYIHzeCRjn9hPRSAv8AYayWGJeumxgGMjSrmjwlLUiOpAiMoq5-GdL5MKX1GY7hN5F,TOTAL_POINTS,HIDE_OVERALL_GRADE
867335907947,04. 4-В Інформатика (2026-2027),ACTIVE,Початкова школа,t5exnjo2,True,https://classroom.google.com/c/ODY3MzM1OTA3OTQ3,112650800097094238847,2026-06-08T11:39:03Z,2026-06-08T12:34:20Z,c_classroom959a35dc@group.calendar.google.com,04_4_2026_2027_4_66b0930d@schoolgus.ukr.education,04_4_2026_2027_4_teachers_108621f5@schoolgus.ukr.education,1w0XNKzRgFdBv9sTtgLxK2Veb719dyAFrQfKRQvqa5p36oQnovw8Ji2ii-dcN77JEJDnP_j8H,04. 4-В Інформатика (2026-2027) 4-В,https://drive.google.com/drive/folders/1w0XNKzRgFdBv9sTtgLxK2Veb719dyAFrQfKRQvqa5p36oQnovw8Ji2ii-dcN77JEJDnP_j8H,TOTAL_POINTS,HIDE_OVERALL_GRADE
867336436019,04. 4-В Англійська мова (2026-2027),ACTIVE,Початкова школа,e73hzi75,True,https://classroom.google.com/c/ODY3MzM2NDM2MDE5,112650800097094238847,2026-06-08T11:38:59Z,2026-06-08T12:33:58Z,c_classroome1b57d31@group.calendar.google.com,04_4_2026_2027_4_90350f04@schoolgus.ukr.education,04_4_2026_2027_4_teachers_9ef0fb2d@schoolgus.ukr.education,1p0xiXszFBZW5S1CuCAxmsyNuhzz_wihVtM1DEOfYFIHr8w0-w6SBI3XT-GGm9cBgQKfJdy5_,04. 4-В Англійська мова (2026-2027) 4-В,https://drive.google.com/drive/folders/1p0xiXszFBZW5S1CuCAxmsyNuhzz_wihVtM1DEOfYFIHr8w0-w6SBI3XT-GGm9cBgQKfJdy5_,TOTAL_POINTS,HIDE_OVERALL_GRADE
867336386177,04. 4-В клас (2026-2027),ACTIVE,Початкова школа,jr2h7azs,True,https://classroom.google.com/c/ODY3MzM2Mzg2MTc3,112650800097094238847,2026-06-08T11:38:56Z,2026-06-08T12:32:23Z,c_classroom91c30f98@group.calendar.google.com,04_4_2026_2027_4_81381963@schoolgus.ukr.education,04_4_2026_2027_4_teachers_1b71c4db@schoolgus.ukr.education,1nbM_wJSt2mppPxHGzhHGBhujV-3q3jn4_RnYK2-PoJ6hm780FSjC1xjaYxzy2kQFEODXJvBK,04. 4-В клас (2026-2027) 4-В,https://drive.google.com/drive/folders/1nbM_wJSt2mppPxHGzhHGBhujV-3q3jn4_RnYK2-PoJ6hm780FSjC1xjaYxzy2kQFEODXJvBK,TOTAL_POINTS,HIDE_OVERALL_GRADE
867336251785,04. 4-Б Інформатика (2026-2027),ACTIVE,Початкова школа,es4f25rj,True,https://classroom.google.com/c/ODY3MzM2MjUxNzg1,112650800097094238847,2026-06-08T11:38:52Z,2026-06-08T12:31:56Z,c_classroom094e4753@group.calendar.google.com,04_4_2026_2027_4_d69704d3@schoolgus.ukr.education,04_4_2026_2027_4_teachers_4519ff0a@schoolgus.ukr.education,1LWQ-j1fsf37WSA2nUz64RVV2ffFZyXRZAM8QWovwGoeax7cLHCB_NXFoXK7JNpRIasz42PU8,04. 4-Б Інформатика (2026-2027) 4-Б,https://drive.google.com/drive/folders/1LWQ-j1fsf37WSA2nUz64RVV2ffFZyXRZAM8QWovwGoeax7cLHCB_NXFoXK7JNpRIasz42PU8,TOTAL_POINTS,HIDE_OVERALL_GRADE
867335850617,04. 4-Б Англійська мова (2026-2027),ACTIVE,Початкова школа,hpaelj7w,True,https://classroom.google.com/c/ODY3MzM1ODUwNjE3,112650800097094238847,2026-06-08T11:38:48Z,2026-06-08T12:30:06Z,c_classroom2bbc209e@group.calendar.google.com,04_4_2026_2027_4_04d3ec33@schoolgus.ukr.education,04_4_2026_2027_4_teachers_05c9164a@schoolgus.ukr.education,13zyQfYfEZ6TzZLekMxpwP_iPh2sisMO5Mf8-2daenPYdDEryU8PBaTHRis4pUgAFYM0wIaoV,04. 4-Б Англійська мова (2026-2027) 4-Б,https://drive.google.com/drive/folders/13zyQfYfEZ6TzZLekMxpwP_iPh2sisMO5Mf8-2daenPYdDEryU8PBaTHRis4pUgAFYM0wIaoV,TOTAL_POINTS,HIDE_OVERALL_GRADE
867334808154,04. 4-Б клас (2026-2027),ACTIVE,Початкова школа,yjmxljnr,True,https://classroom.google.com/c/ODY3MzM0ODA4MTU0,112650800097094238847,2026-06-08T11:38:44Z,2026-06-08T12:31:22Z,c_classroom1a872fca@group.calendar.google.com,04_4_2026_2027_4_15f868a6@schoolgus.ukr.education,04_4_2026_2027_4_teachers_cb723026@schoolgus.ukr.education,14N8VpxnIXU0YDVPBPGjb59oykdaqnYLAmIkovHRn2Vyb_CzbkW1uXHYZ5o9TIB7idD7xp6Xb,04. 4-Б клас (2026-2027) 4-Б,https://drive.google.com/drive/folders/14N8VpxnIXU0YDVPBPGjb59oykdaqnYLAmIkovHRn2Vyb_CzbkW1uXHYZ5o9TIB7idD7xp6Xb,TOTAL_POINTS,HIDE_OVERALL_GRADE
798125542813,04. 4-А Інформатика (2026-2027),ACTIVE,Початкова школа,tiigvwr4,True,https://classroom.google.com/c/Nzk4MTI1NTQyODEz,112650800097094238847,2026-06-08T11:38:40Z,2026-06-08T12:33:26Z,c_classroom51c85663@group.calendar.google.com,04_4_2026_2027_4_c8860084@schoolgus.ukr.education,04_4_2026_2027_4_teachers_2201a805@schoolgus.ukr.education,14wK9Pgy2DomgCoopsyYg8edwmdx0p0AwDnhtjEhzZZs73MLN8_AD6ZdH1W443SSK_PHuPAwc,04. 4-А Інформатика (2026-2027) 4-А,https://drive.google.com/drive/folders/14wK9Pgy2DomgCoopsyYg8edwmdx0p0AwDnhtjEhzZZs73MLN8_AD6ZdH1W443SSK_PHuPAwc,TOTAL_POINTS,HIDE_OVERALL_GRADE
867335080770,04. 4-Г Англійська мова (2026-2027),ACTIVE,Початкова школа,gcmasw2s,True,https://classroom.google.com/c/ODY3MzM1MDgwNzcw,112650800097094238847,2026-06-08T11:38:37Z,2026-06-08T12:37:21Z,c_classroome3df4b55@group.calendar.google.com,04_4_A_2026_2027_4_2d1d391e@schoolgus.ukr.education,04_4_A_2026_2027_4_teachers_b6bc2891@schoolgus.ukr.education,1LH9KMcfsKpqO3P2VSERMJKoOx2VbrpBSYjpHDUYuRDGPiUWET-KeQ_XwQ3EX_ljyUS4d-yif,04. 4-A Англійська мова (2026-2027) 4-А,https://drive.google.com/drive/folders/1LH9KMcfsKpqO3P2VSERMJKoOx2VbrpBSYjpHDUYuRDGPiUWET-KeQ_XwQ3EX_ljyUS4d-yif,TOTAL_POINTS,HIDE_OVERALL_GRADE
867336332385,04. 4-А клас (2026-2027),ACTIVE,Початкова школа,fybgownv,True,https://classroom.google.com/c/ODY3MzM2MzMyMzg1,112650800097094238847,2026-06-08T11:38:33Z,2026-06-08T12:32:44Z,c_classroom1bd30d32@group.calendar.google.com,04_4_2026_2027_4_6150b28e@schoolgus.ukr.education,04_4_2026_2027_4_teachers_52b61482@schoolgus.ukr.education,1JOBgtjwqiUIH6bwZ2PYyX7wZ726-CSdnZ3Fe5X5p7JkVMOgoU17Ael6KGSiRFRcmP9hlO9Ns,04. 4-А клас (2026-2027) 4-А,https://drive.google.com/drive/folders/1JOBgtjwqiUIH6bwZ2PYyX7wZ726-CSdnZ3Fe5X5p7JkVMOgoU17Ael6KGSiRFRcmP9hlO9Ns,TOTAL_POINTS,HIDE_OVERALL_GRADE
