id,name,courseState,section,enrollmentCode,guardiansEnabled,alternateLink,ownerId,creationTime,updateTime,calendarId,courseGroupEmail,teacherGroupEmail,teacherFolder.id,teacherFolder.title,teacherFolder.alternateLink,gradebookSettings.calculationType,gradebookSettings.displaySetting
867268618041,02. 02 клас. Екстернат (2026-2027),ACTIVE,Екстернат,7ykmsj5c,True,https://classroom.google.com/c/ODY3MjY4NjE4MDQx,112650800097094238847,2026-06-07T09:51:11Z,2026-06-12T09:30:48Z,c_classroom7e9b915b@group.calendar.google.com,1_1_b8fd26eb@schoolgus.ukr.education,1_1_teachers_43cf17f5@schoolgus.ukr.education,1Sxo3awi_LJNdyWz59lCRNW3nhC4ZoOgZVB4htlRH-yIuas-0uWWF4XR9jhNJ9__p5GiVVFIm,1-В клас. Англійська мова (Група 1),https://drive.google.com/drive/folders/1Sxo3awi_LJNdyWz59lCRNW3nhC4ZoOgZVB4htlRH-yIuas-0uWWF4XR9jhNJ9__p5GiVVFIm,TOTAL_POINTS,HIDE_OVERALL_GRADE
867270052567,01. 01 клас. Екстернат (2026-2027),ACTIVE,Екстернат,rfo2ehci,True,https://classroom.google.com/c/ODY3MjcwMDUyNTY3,112650800097094238847,2026-06-07T10:12:14Z,2026-06-12T09:09:09Z,c_classroom90ec21ff@group.calendar.google.com,1_01_2026_2027_9c8f007d@schoolgus.ukr.education,1_01_2026_2027_teachers_bd086daf@schoolgus.ukr.education,1F3tIi-7hANHjFnoUkSElk3MNgZcEg-cXiLXMk1zJOOc0-TSVX402c8TDglqy0uP6sqttrSxH,1-01 клас. НУШ (2026-2027),https://drive.google.com/drive/folders/1F3tIi-7hANHjFnoUkSElk3MNgZcEg-cXiLXMk1zJOOc0-TSVX402c8TDglqy0uP6sqttrSxH,TOTAL_POINTS,HIDE_OVERALL_GRADE
867312800722,04. 04 клас. Екстернат (2026-2027),ACTIVE,Екстернат,2cer4n6y,True,https://classroom.google.com/c/ODY3MzEyODAwNzIy,112650800097094238847,2026-06-08T07:01:26Z,2026-06-12T09:28:12Z,c_classroom0985da16@group.calendar.google.com,04_02_2026_2027_4e84d967@schoolgus.ukr.education,04_02_2026_2027_teachers_fc7bc50e@schoolgus.ukr.education,1luxti-KGokFsg2qzTQ0_j2fK2iOhH8EC-NFt3IZT0W0SgtPyZs_aqp5YgBcm8awamBxDRDgh,04. 02 клас. Екстернат (+ Англійська мова) (2026-2027),https://drive.google.com/drive/folders/1luxti-KGokFsg2qzTQ0_j2fK2iOhH8EC-NFt3IZT0W0SgtPyZs_aqp5YgBcm8awamBxDRDgh,TOTAL_POINTS,HIDE_OVERALL_GRADE
867324295576,03. 03 клас. Екстернат (2026-2027),ACTIVE,Екстернат,nnpyia5c,True,https://classroom.google.com/c/ODY3MzI0Mjk1NTc2,112650800097094238847,2026-06-08T08:11:33Z,2026-06-12T09:07:10Z,c_classroomf20e7d60@group.calendar.google.com,03_03_2026_2027_2a34eb87@schoolgus.ukr.education,03_03_2026_2027_teachers_948d5a7a@schoolgus.ukr.education,1GXL6PUEZOuAIY-tZhhwuSjFwfg1gJCTIbauWH5jYR0F2yl69HEfm9Y-kmcDWZy0qMf0zDulv,03. 03 клас. Екстернат (2026-2027) Екстернат,https://drive.google.com/drive/folders/1GXL6PUEZOuAIY-tZhhwuSjFwfg1gJCTIbauWH5jYR0F2yl69HEfm9Y-kmcDWZy0qMf0zDulv,TOTAL_POINTS,HIDE_OVERALL_GRADE
867376604112,05. 5 клас. Екстернат (2026-2027),ACTIVE,Екстернат,n3tq4v7f,True,https://classroom.google.com/c/ODY3Mzc2NjA0MTEy,112650800097094238847,2026-06-08T17:17:48Z,2026-06-12T09:06:13Z,c_classroomc0cec681@group.calendar.google.com,05_5_2026_2027_c01c9073@schoolgus.ukr.education,05_5_2026_2027_teachers_150f3fce@schoolgus.ukr.education,1Jji6kZ5JgGmVtDpVzzg3feumUFJDppNJ9rUxjqv8smlKl2qKwIu56LEOnXvNYWqyRnIOGdt1,05. 5 клас. Екстернат (2026-2027) Екстернат,https://drive.google.com/drive/folders/1Jji6kZ5JgGmVtDpVzzg3feumUFJDppNJ9rUxjqv8smlKl2qKwIu56LEOnXvNYWqyRnIOGdt1,TOTAL_POINTS,HIDE_OVERALL_GRADE
867394748201,06. 6 клас. Екстернат (2026-2027),ACTIVE,Екстернат,usxmk6ar,True,https://classroom.google.com/c/ODY3Mzk0NzQ4MjAx,112650800097094238847,2026-06-08T19:28:00Z,2026-06-12T09:05:25Z,c_classroom7fc3df79@group.calendar.google.com,06_6_2026_2027_7a578abc@schoolgus.ukr.education,06_6_2026_2027_teachers_de4534b9@schoolgus.ukr.education,1-pwuwnF5CrA4W5QLbOdFAzYG8XL5TtmUtAePCR07H4P48YGAfK5vUe0plMcQ28zSKHTRx_w3,06. 6 клас. Екстернат (2026-2027) Екстернат,https://drive.google.com/drive/folders/1-pwuwnF5CrA4W5QLbOdFAzYG8XL5TtmUtAePCR07H4P48YGAfK5vUe0plMcQ28zSKHTRx_w3,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772427865,07. 7 клас. Екстернат (2026-2027),ACTIVE,,7vclsr5c,True,https://classroom.google.com/c/ODY3NzcyNDI3ODY1,112650800097094238847,2026-06-12T09:36:55Z,2026-06-12T09:47:16Z,,07_7_2026_2027_ab2ec3fe@schoolgus.ukr.education,07_7_2026_2027_teachers_1d2d9d61@schoolgus.ukr.education,1O3RVndkMxDQMBmN7-PhViuXH0yu7tF4j7XFU5EhScXMsI1h3MWyoEB-s7NQbBdw3vHDZ_6QU,07. 7 клас. Екстернат (2026-2027),https://drive.google.com/drive/folders/1O3RVndkMxDQMBmN7-PhViuXH0yu7tF4j7XFU5EhScXMsI1h3MWyoEB-s7NQbBdw3vHDZ_6QU,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772478043,07. 7-Г клас. Українська мова (2026-2027),ACTIVE,,rldmscwu,True,https://classroom.google.com/c/ODY3NzcyNDc4MDQz,112650800097094238847,2026-06-12T09:40:19Z,2026-06-14T05:24:37Z,,07_7_2026_2027_ea03b9a9@schoolgus.ukr.education,07_7_2026_2027_teachers_13207aba@schoolgus.ukr.education,1yoANRPAul289jA_Ov_HLmXnvroAvLTxBOfcut5SGnIwt07_zc3L_5PcPnjAI9csIsgnm8HdX,07. 7-Г клас. Українська мова (2026-2027),https://drive.google.com/drive/folders/1yoANRPAul289jA_Ov_HLmXnvroAvLTxBOfcut5SGnIwt07_zc3L_5PcPnjAI9csIsgnm8HdX,TOTAL_POINTS,HIDE_OVERALL_GRADE
867771961556,07. 7-Г клас. Зарубіжна література (2026-2027),ACTIVE,,yy5e7ual,True,https://classroom.google.com/c/ODY3NzcxOTYxNTU2,112650800097094238847,2026-06-12T09:40:19Z,2026-06-14T05:25:00Z,c_classroomb568ff65@group.calendar.google.com,07_7_2026_2027_71fe86d4@schoolgus.ukr.education,07_7_2026_2027_teachers_66d9de1c@schoolgus.ukr.education,1JBvkmcACIRM7ReNsYRkKK0-V0RpBoHfTMH87j1uLmBx76Wgj-tyXG58t5vLZvYruED3HqR2w,07. 7-Г клас. Зарубіжна література (2026-2027),https://drive.google.com/drive/folders/1JBvkmcACIRM7ReNsYRkKK0-V0RpBoHfTMH87j1uLmBx76Wgj-tyXG58t5vLZvYruED3HqR2w,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772335332,07. 7-Г клас. Українська література (2026-2027),ACTIVE,,spxw56e6,True,https://classroom.google.com/c/ODY3NzcyMzM1MzMy,112650800097094238847,2026-06-12T09:40:19Z,2026-06-14T05:25:20Z,c_classroom99b0552e@group.calendar.google.com,07_7_2026_2027_179f907c@schoolgus.ukr.education,07_7_2026_2027_teachers_250bbb84@schoolgus.ukr.education,1xq1i_M-5ufbvG1h_rGsgDPn94VyP6-xwvcKJI3uvKSResnPyQd_LaIGYMp_gyKp9zykQR9J2,07. 7-Г клас. Українська література (2026-2027),https://drive.google.com/drive/folders/1xq1i_M-5ufbvG1h_rGsgDPn94VyP6-xwvcKJI3uvKSResnPyQd_LaIGYMp_gyKp9zykQR9J2,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772300924,07. 7-Г клас. Всесвітня історія (2026-2027),ACTIVE,,3jg73bbu,True,https://classroom.google.com/c/ODY3NzcyMzAwOTI0,112650800097094238847,2026-06-12T09:40:22Z,2026-06-14T05:25:38Z,,07_7_2026_2027_507042aa@schoolgus.ukr.education,07_7_2026_2027_teachers_5bca82be@schoolgus.ukr.education,1OTINbKTcJ_KEbXJ6D9m69TnLL-VzOnEL96kLttdbxF44OIMti7e_uLTD1Hv2NPvXOoWmRuYE,07. 7-Г клас. Всесвітня історія (2026-2027),https://drive.google.com/drive/folders/1OTINbKTcJ_KEbXJ6D9m69TnLL-VzOnEL96kLttdbxF44OIMti7e_uLTD1Hv2NPvXOoWmRuYE,TOTAL_POINTS,HIDE_OVERALL_GRADE
867761751478,07. 7-Г клас. Алгебра (2026-2027),ACTIVE,,wpzmve7a,True,https://classroom.google.com/c/ODY3NzYxNzUxNDc4,112650800097094238847,2026-06-12T09:40:22Z,2026-06-14T05:26:22Z,,07_7_2026_2027_8397250e@schoolgus.ukr.education,07_7_2026_2027_teachers_3202ed3c@schoolgus.ukr.education,1YPE3Ca8Sz0uZBKerSz6dVF7wvWFWf8IwuQv7e5RJnqVXJX6tn9L1RpnJbZ0mxr6g38q1x4_f,07. 7-Г клас. Алгебра (2026-2027),https://drive.google.com/drive/folders/1YPE3Ca8Sz0uZBKerSz6dVF7wvWFWf8IwuQv7e5RJnqVXJX6tn9L1RpnJbZ0mxr6g38q1x4_f,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772282508,07. 7-Г клас. Історія України (2026-2027),ACTIVE,,4rs7shyg,True,https://classroom.google.com/c/ODY3NzcyMjgyNTA4,112650800097094238847,2026-06-12T09:40:22Z,2026-06-14T05:26:00Z,,07_7_2026_2027_4f937669@schoolgus.ukr.education,07_7_2026_2027_teachers_967ccf2f@schoolgus.ukr.education,1zOOWJnElFOmH04mBTkSU4zJWLWuthu1GdeNIBD6pVGgCKIv1c_ETmPBb7L6Dz0yIwBpe9NpQ,07. 7-Г клас. Історія України (2026-2027),https://drive.google.com/drive/folders/1zOOWJnElFOmH04mBTkSU4zJWLWuthu1GdeNIBD6pVGgCKIv1c_ETmPBb7L6Dz0yIwBpe9NpQ,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772037425,07. 7-Г клас. Друга іноземна мова (Німецька) (2026-2027),ACTIVE,,r23i2gxg,True,https://classroom.google.com/c/ODY3NzcyMDM3NDI1,112650800097094238847,2026-06-12T09:40:22Z,2026-06-14T05:27:04Z,c_classroom3b36b603@group.calendar.google.com,07_7_2026_2027_fd0c6a77@schoolgus.ukr.education,07_7_2026_2027_teachers_f3f60f29@schoolgus.ukr.education,1wcrHlXxzzi2_gVEnzKN-8jGrofWtubKv6QA0sQH-2f0p-gNNCSP_GCBTO_GK9doc-CJ4S3tP,07. 7-Г клас. Друга іноземна мова (Німецька) (2026-2027),https://drive.google.com/drive/folders/1wcrHlXxzzi2_gVEnzKN-8jGrofWtubKv6QA0sQH-2f0p-gNNCSP_GCBTO_GK9doc-CJ4S3tP,TOTAL_POINTS,HIDE_OVERALL_GRADE
867770765403,07. 7-Г клас. Англійська мова (2026-2027),ACTIVE,,w56hs6vx,True,https://classroom.google.com/c/ODY3NzcwNzY1NDAz,112650800097094238847,2026-06-12T09:40:22Z,2026-06-14T05:26:43Z,c_classroom13d922ee@group.calendar.google.com,07_7_2026_2027_97731c83@schoolgus.ukr.education,07_7_2026_2027_teachers_13440ba0@schoolgus.ukr.education,1NbyU3LwOGKZsvBw9Ir5hgD8ZqnMQtwsU7M4mCC8V7M9fx8RDa1sRvnZTsQjIEOSHSCo4Kmer,07. 7-Г клас. Англійська мова (2026-2027),https://drive.google.com/drive/folders/1NbyU3LwOGKZsvBw9Ir5hgD8ZqnMQtwsU7M4mCC8V7M9fx8RDa1sRvnZTsQjIEOSHSCo4Kmer,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772032491,07. 7-Г клас. Фізика (2026-2027),ACTIVE,,k6v5j4fd,True,https://classroom.google.com/c/ODY3NzcyMDMyNDkx,112650800097094238847,2026-06-12T09:40:25Z,2026-06-14T05:27:25Z,,07_7_2026_2027_c13b9222@schoolgus.ukr.education,07_7_2026_2027_teachers_d95d6749@schoolgus.ukr.education,1_Cst0bd-fHKQG48ciL1aqZbASF39Zc8uUOyD7lxcjDAMrk6r0Ow6V2Ophpp1YoIucOG9ywf6,07. 7-Г клас. Фізика (2026-2027),https://drive.google.com/drive/folders/1_Cst0bd-fHKQG48ciL1aqZbASF39Zc8uUOyD7lxcjDAMrk6r0Ow6V2Ophpp1YoIucOG9ywf6,TOTAL_POINTS,HIDE_OVERALL_GRADE
867771865038,07. 7-Г клас. Геометрія (2026-2027),ACTIVE,,rdqgwixh,True,https://classroom.google.com/c/ODY3NzcxODY1MDM4,112650800097094238847,2026-06-12T09:40:25Z,2026-06-14T05:27:48Z,c_classroom898eaff4@group.calendar.google.com,07_7_2026_2027_6882de3c@schoolgus.ukr.education,07_7_2026_2027_teachers_70233f22@schoolgus.ukr.education,1Jm1D_JH1iQPvqSCo3Hgf61HPlGD7yBglgjyn_qcjZEIqoC384xO5jzZA-21FGvU_NYEvl7dC,07. 7-Г клас. Геометрія (2026-2027),https://drive.google.com/drive/folders/1Jm1D_JH1iQPvqSCo3Hgf61HPlGD7yBglgjyn_qcjZEIqoC384xO5jzZA-21FGvU_NYEvl7dC,TOTAL_POINTS,HIDE_OVERALL_GRADE
867770643194,07. 7-Г клас. Географія (2026-2027),ACTIVE,,wqbcnlup,True,https://classroom.google.com/c/ODY3NzcwNjQzMTk0,112650800097094238847,2026-06-12T09:40:25Z,2026-06-14T05:28:29Z,c_classroom2df6b1a2@group.calendar.google.com,07_7_2026_2027_6f8494a9@schoolgus.ukr.education,07_7_2026_2027_teachers_fb098c98@schoolgus.ukr.education,1uOwZmYCdhGF_gvAiLvUAo2rDSeN9YCRkjlwNwT8IhTbVD4z8ZmA4_EvPBOsndkxn-XRvPvNz,07. 7-Г клас. Географія (2026-2027),https://drive.google.com/drive/folders/1uOwZmYCdhGF_gvAiLvUAo2rDSeN9YCRkjlwNwT8IhTbVD4z8ZmA4_EvPBOsndkxn-XRvPvNz,TOTAL_POINTS,HIDE_OVERALL_GRADE
867771932205,07. 7-Г клас. Хімія (2026-2027),ACTIVE,,5shqjx5i,True,https://classroom.google.com/c/ODY3NzcxOTMyMjA1,112650800097094238847,2026-06-12T09:40:25Z,2026-06-14T05:28:08Z,,07_7_2026_2027_10a187f7@schoolgus.ukr.education,07_7_2026_2027_teachers_612af2d5@schoolgus.ukr.education,1ZtpE-wNA4JlziMWbniEMt-0W7PD3uQDV967mzmiaWdnnQrEvdP96peak_2vVFB2z0pq0fzqx,07. 7-Г клас. Хімія (2026-2027),https://drive.google.com/drive/folders/1ZtpE-wNA4JlziMWbniEMt-0W7PD3uQDV967mzmiaWdnnQrEvdP96peak_2vVFB2z0pq0fzqx,TOTAL_POINTS,HIDE_OVERALL_GRADE
867767778417,07. 7-Г клас. Біологія (2026-2027),ACTIVE,,7q7c76qo,True,https://classroom.google.com/c/ODY3NzY3Nzc4NDE3,112650800097094238847,2026-06-12T09:40:25Z,2026-06-14T05:30:33Z,c_classroom27408e40@group.calendar.google.com,07_7_2026_2027_268fd0cc@schoolgus.ukr.education,07_7_2026_2027_teachers_4515c428@schoolgus.ukr.education,1qVaQ0sMy7ukDheeLTSayivcfmtmqWlksrjVjm2rUaD8EL2mQ5f3fZeClR9kQPx4E9oXYJmDg,07. 7-Г клас. Біологія (2026-2027),https://drive.google.com/drive/folders/1qVaQ0sMy7ukDheeLTSayivcfmtmqWlksrjVjm2rUaD8EL2mQ5f3fZeClR9kQPx4E9oXYJmDg,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772226483,07. 7-Г клас. Інформатика (2026-2027),ACTIVE,,4cycldqe,True,https://classroom.google.com/c/ODY3NzcyMjI2NDgz,112650800097094238847,2026-06-12T09:40:28Z,2026-06-12T09:40:28Z,c_classroom95ea8190@group.calendar.google.com,07_7_2026_2027_0b72d406@schoolgus.ukr.education,07_7_2026_2027_teachers_49dbc584@schoolgus.ukr.education,1Dmov8unQlcRgrQcG-cQumTkcgvhlpZV3DfB1OpnCHUnaDFXiO08BIIAeacPC8UB5fsg1_GPQ,07. 7-Г клас. Інформатика (2026-2027),https://drive.google.com/drive/folders/1Dmov8unQlcRgrQcG-cQumTkcgvhlpZV3DfB1OpnCHUnaDFXiO08BIIAeacPC8UB5fsg1_GPQ,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772006510,07. 7-Г клас. Мистецтво (2026-2027),ACTIVE,,n75nbo3e,True,https://classroom.google.com/c/ODY3NzcyMDA2NTEw,112650800097094238847,2026-06-12T09:40:28Z,2026-06-14T05:28:58Z,,07_7_2026_2027_eb91307f@schoolgus.ukr.education,07_7_2026_2027_teachers_dbcf2f06@schoolgus.ukr.education,1mqZsot0_xmxmaQcdM52qrfVA4XFejGLckPwuLqaV3rsVs7kEILmOd_8-AkLakgBEI0D_acmV,07. 7-Г клас. Мистецтво (2026-2027),https://drive.google.com/drive/folders/1mqZsot0_xmxmaQcdM52qrfVA4XFejGLckPwuLqaV3rsVs7kEILmOd_8-AkLakgBEI0D_acmV,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772530601,07. 7-Г клас. Технології (2026-2027),ACTIVE,,4tf6emed,True,https://classroom.google.com/c/ODY3NzcyNTMwNjAx,112650800097094238847,2026-06-12T09:40:29Z,2026-06-14T05:29:21Z,,07_7_2026_2027_bcfc3f09@schoolgus.ukr.education,07_7_2026_2027_teachers_63a4ee59@schoolgus.ukr.education,11UmPOdscxp2g9m6CNQCotHRlLC7SOsJa4xyetWSrR_Npm6aE-W8ULO5rFw08bngWGZxPxue7,07. 7-Г клас. Технології (2026-2027),https://drive.google.com/drive/folders/11UmPOdscxp2g9m6CNQCotHRlLC7SOsJa4xyetWSrR_Npm6aE-W8ULO5rFw08bngWGZxPxue7,TOTAL_POINTS,HIDE_OVERALL_GRADE
867771801761,07. 7-Г клас. Здоров'я безпека та добробут (2026-2027),ACTIVE,,nvojv32g,True,https://classroom.google.com/c/ODY3NzcxODAxNzYx,112650800097094238847,2026-06-12T09:40:29Z,2026-06-14T05:29:45Z,,07_7_2026_2027_45846ef7@schoolgus.ukr.education,07_7_2026_2027_teachers_2f0c5ad8@schoolgus.ukr.education,1cdB78ffIzO9CP_rLyNOupPlkHjdBTeNXOAMjjJp8tUGctMxvBDhTgV2c04gOxAtYB25QCg-8,07. 7-Г клас. Здоров'я безпека та добробут (2026-2027),https://drive.google.com/drive/folders/1cdB78ffIzO9CP_rLyNOupPlkHjdBTeNXOAMjjJp8tUGctMxvBDhTgV2c04gOxAtYB25QCg-8,TOTAL_POINTS,HIDE_OVERALL_GRADE
867772093943,07. 7-Г клас. Фізична культура (2026-2027),ACTIVE,,nxnqjrzr,True,https://classroom.google.com/c/ODY3NzcyMDkzOTQz,112650800097094238847,2026-06-12T09:40:29Z,2026-06-12T09:40:29Z,,07_7_2026_2027_2f5fbded@schoolgus.ukr.education,07_7_2026_2027_teachers_5380566a@schoolgus.ukr.education,1sZVPvznYX1mYgbEHYYYqQfgHDtCzMSd-VaHamNHpshCQQVNhQb4WXb7OEWbZDT4uJRfJbq4m,07. 7-Г клас. Фізична культура (2026-2027),https://drive.google.com/drive/folders/1sZVPvznYX1mYgbEHYYYqQfgHDtCzMSd-VaHamNHpshCQQVNhQb4WXb7OEWbZDT4uJRfJbq4m,TOTAL_POINTS,HIDE_OVERALL_GRADE
